Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2015","2015","3050","FAO TIER 1","kt","10.2259","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2016","2016","3050","FAO TIER 1","kt","4.054","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2016","2016","3050","FAO TIER 1","kt","11.9998","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2017","2017","3050","FAO TIER 1","kt","4.9854","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2017","2017","3050","FAO TIER 1","kt","14.9396","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2018","2018","3050","FAO TIER 1","kt","5.1983","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2018","2018","3050","FAO TIER 1","kt","15.337","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2019","2019","3050","FAO TIER 1","kt","3.3638","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2019","2019","3050","FAO TIER 1","kt","9.7379","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","4.1957","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","11.6934","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2021","2021","3050","FAO TIER 1","kt","3.3987","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2021","2021","3050","FAO TIER 1","kt","9.4391","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0113","Rice","2000","2000","3050","FAO TIER 1","kt","12.5271","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0113","Rice","2000","2000","3050","FAO TIER 1","kt","2510.883","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0113","Rice","2001","2001","3050","FAO TIER 1","kt","12.1938","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0113","Rice","2001","2001","3050","FAO TIER 1","kt","2448.4995","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0113","Rice","2002","2002","3050","FAO TIER 1","kt","12.3558","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0113","Rice","2002","2002","3050","FAO TIER 1","kt","2453.006","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0113","Rice","2003","2003","3050","FAO TIER 1","kt","12.4346","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0113","Rice","2003","2003","3050","FAO TIER 1","kt","2443.6785","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0113","Rice","2004","2004","3050","FAO TIER 1","kt","12.9064","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0113","Rice","2004","2004","3050","FAO TIER 1","kt","2538.5562","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0113","Rice","2005","2005","3050","FAO TIER 1","kt","12.8817","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0113","Rice","2005","2005","3050","FAO TIER 1","kt","2520.6898","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0113","Rice","2006","2006","3050","FAO TIER 1","kt","12.9056","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0113","Rice","2006","2006","3050","FAO TIER 1","kt","2509.4842","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0113","Rice","2007","2007","3050","FAO TIER 1","kt","12.9103","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0113","Rice","2007","2007","3050","FAO TIER 1","kt","2501.3019","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0113","Rice","2008","2008","3050","FAO TIER 1","kt","13.3598","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0113","Rice","2008","2008","3050","FAO TIER 1","kt","2497.0437","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0113","Rice","2009","2009","3050","FAO TIER 1","kt","13.5818","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0113","Rice","2009","2009","3050","FAO TIER 1","kt","2507.6893","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0113","Rice","2010","2010","3050","FAO TIER 1","kt","13.6296","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0113","Rice","2010","2010","3050","FAO TIER 1","kt","2511.7347","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0113","Rice","2011","2011","3050","FAO TIER 1","kt","13.4185","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0113","Rice","2011","2011","3050","FAO TIER 1","kt","2481.0752","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0113","Rice","2012","2012","3050","FAO TIER 1","kt","13.6089","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0113","Rice","2012","2012","3050","FAO TIER 1","kt","2467.8746","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0113","Rice","2013","2013","3050","FAO TIER 1","kt","13.6833","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0113","Rice","2013","2013","3050","FAO TIER 1","kt","2476.3911","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0113","Rice","2014","2014","3050","FAO TIER 1","kt","13.4646","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0113","Rice","2014","2014","3050","FAO TIER 1","kt","2442.7508","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0113","Rice","2015","2015","3050","FAO TIER 1","kt","13.7245","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0113","Rice","2015","2015","3050","FAO TIER 1","kt","2424.8662","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0113","Rice","2016","2016","3050","FAO TIER 1","kt","12.3605","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0113","Rice","2016","2016","3050","FAO TIER 1","kt","2256.8778","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0113","Rice","2017","2017","3050","FAO TIER 1","kt","12.6644","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0113","Rice","2017","2017","3050","FAO TIER 1","kt","2320.7517","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0113","Rice","2018","2018","3050","FAO TIER 1","kt","13.4471","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0113","Rice","2018","2018","3050","FAO TIER 1","kt","2422.5101","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0113","Rice","2019","2019","3050","FAO TIER 1","kt","12.4775","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0113","Rice","2019","2019","3050","FAO TIER 1","kt","2273.461","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","12.4759","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","2269.0724","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0113","Rice","2021","2021","3050","FAO TIER 1","kt","12.3413","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72440","Crops total (Emissions CH4)","0113","Rice","2021","2021","3050","FAO TIER 1","kt","2216.8078","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0141","Soya beans","2000","2000","3050","FAO TIER 1","kt","0.3579","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0141","Soya beans","2001","2001","3050","FAO TIER 1","kt","0.2928","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0141","Soya beans","2002","2002","3050","FAO TIER 1","kt","0.2365","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0141","Soya beans","2003","2003","3050","FAO TIER 1","kt","0.2322","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0141","Soya beans","2004","2004","3050","FAO TIER 1","kt","0.2496","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0141","Soya beans","2005","2005","3050","FAO TIER 1","kt","0.2766","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0141","Soya beans","2006","2006","3050","FAO TIER 1","kt","0.2571","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0141","Soya beans","2007","2007","3050","FAO TIER 1","kt","0.2036","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0141","Soya beans","2008","2008","3050","FAO TIER 1","kt","0.2645","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0141","Soya beans","2009","2009","3050","FAO TIER 1","kt","0.3274","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0141","Soya beans","2010","2010","3050","FAO TIER 1","kt","0.302","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0141","Soya beans","2011","2011","3050","FAO TIER 1","kt","0.284","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0141","Soya beans","2012","2012","3050","FAO TIER 1","kt","0.2702","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0141","Soya beans","2013","2013","3050","FAO TIER 1","kt","0.2558","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0141","Soya beans","2014","2014","3050","FAO TIER 1","kt","0.2998","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0141","Soya beans","2015","2015","3050","FAO TIER 1","kt","0.3008","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0141","Soya beans","2016","2016","3050","FAO TIER 1","kt","0.275","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0141","Soya beans","2017","2017","3050","FAO TIER 1","kt","0.171","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0141","Soya beans","2018","2018","3050","FAO TIER 1","kt","0.3242","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0141","Soya beans","2019","2019","3050","FAO TIER 1","kt","0.1399","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0141","Soya beans","2020","2020","3050","FAO TIER 1","kt","0.0876","E","Estimated value",""
"GCE","Emissions from Crops","360","Indonesia","72430","Crops total (Emissions N2O)","0141","Soya beans","2021","2021","3050","FAO TIER 1","kt","0.1117","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2000","2000","3050","FAO TIER 1","kt","40.5526","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2000","2000","3050","FAO TIER 1","kt","79.1525","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2001","2001","3050","FAO TIER 1","kt","38.8253","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2001","2001","3050","FAO TIER 1","kt","75.1402","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2002","2002","3050","FAO TIER 1","kt","36.9082","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2002","2002","3050","FAO TIER 1","kt","75.7543","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2003","2003","3050","FAO TIER 1","kt","41.0883","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2003","2003","3050","FAO TIER 1","kt","77.5179","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2004","2004","3050","FAO TIER 1","kt","47.5113","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2004","2004","3050","FAO TIER 1","kt","80.4539","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2005","2005","3050","FAO TIER 1","kt","45.0769","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2005","2005","3050","FAO TIER 1","kt","82.0776","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2006","2006","3050","FAO TIER 1","kt","42.686","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2006","2006","3050","FAO TIER 1","kt","77.1835","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2007","2007","3050","FAO TIER 1","kt","52.7896","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2007","2007","3050","FAO TIER 1","kt","94.5372","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2008","2008","3050","FAO TIER 1","kt","48.6795","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2008","2008","3050","FAO TIER 1","kt","85.8505","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2009","2009","3050","FAO TIER 1","kt","52.4654","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2009","2009","3050","FAO TIER 1","kt","86.8558","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2010","2010","3050","FAO TIER 1","kt","50.2476","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2010","2010","3050","FAO TIER 1","kt","88.993","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2011","2011","3050","FAO TIER 1","kt","49.9911","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2011","2011","3050","FAO TIER 1","kt","91.6515","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2012","2012","3050","FAO TIER 1","kt","44.5271","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2012","2012","3050","FAO TIER 1","kt","95.4605","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2013","2013","3050","FAO TIER 1","kt","55.728","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2013","2013","3050","FAO TIER 1","kt","95.5545","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2014","2014","3050","FAO TIER 1","kt","56.8714","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2014","2014","3050","FAO TIER 1","kt","90.8396","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2015","2015","3050","FAO TIER 1","kt","54.4876","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2015","2015","3050","FAO TIER 1","kt","88.2314","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2016","2016","3050","FAO TIER 1","kt","64.4301","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2016","2016","3050","FAO TIER 1","kt","94.7863","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2017","2017","3050","FAO TIER 1","kt","58.2813","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2017","2017","3050","FAO TIER 1","kt","90.3993","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2018","2018","3050","FAO TIER 1","kt","57.2121","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2018","2018","3050","FAO TIER 1","kt","88.8073","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2019","2019","3050","FAO TIER 1","kt","54.5919","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2019","2019","3050","FAO TIER 1","kt","88.8739","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","56.4419","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","89.9404","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0112","Maize (corn)","2021","2021","3050","FAO TIER 1","kt","60.2861","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2021","2021","3050","FAO TIER 1","kt","93.3003","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0113","Rice","2000","2000","3050","FAO TIER 1","kt","1.7902","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0113","Rice","2000","2000","3050","FAO TIER 1","kt","432.2738","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0113","Rice","2001","2001","3050","FAO TIER 1","kt","2.0004","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0113","Rice","2001","2001","3050","FAO TIER 1","kt","471.3906","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0113","Rice","2002","2002","3050","FAO TIER 1","kt","1.9537","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0113","Rice","2002","2002","3050","FAO TIER 1","kt","456.1713","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0113","Rice","2003","2003","3050","FAO TIER 1","kt","1.8444","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0113","Rice","2003","2003","3050","FAO TIER 1","kt","426.3021","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0113","Rice","2004","2004","3050","FAO TIER 1","kt","2.1178","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0113","Rice","2004","2004","3050","FAO TIER 1","kt","472.9547","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0113","Rice","2005","2005","3050","FAO TIER 1","kt","2.0598","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0113","Rice","2005","2005","3050","FAO TIER 1","kt","478.5046","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0113","Rice","2006","2006","3050","FAO TIER 1","kt","1.7795","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0113","Rice","2006","2006","3050","FAO TIER 1","kt","401.2658","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0113","Rice","2007","2007","3050","FAO TIER 1","kt","1.7932","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0113","Rice","2007","2007","3050","FAO TIER 1","kt","390.883","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0113","Rice","2008","2008","3050","FAO TIER 1","kt","1.8669","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0113","Rice","2008","2008","3050","FAO TIER 1","kt","423.3145","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0113","Rice","2009","2009","3050","FAO TIER 1","kt","1.9967","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0113","Rice","2009","2009","3050","FAO TIER 1","kt","441.3773","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0113","Rice","2010","2010","3050","FAO TIER 1","kt","2.2381","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0113","Rice","2010","2010","3050","FAO TIER 1","kt","514.205","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0113","Rice","2011","2011","3050","FAO TIER 1","kt","1.6808","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0113","Rice","2011","2011","3050","FAO TIER 1","kt","372.2472","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0113","Rice","2012","2012","3050","FAO TIER 1","kt","1.7924","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0113","Rice","2012","2012","3050","FAO TIER 1","kt","381.066","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0113","Rice","2013","2013","3050","FAO TIER 1","kt","1.6903","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0113","Rice","2013","2013","3050","FAO TIER 1","kt","351.1968","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0113","Rice","2014","2014","3050","FAO TIER 1","kt","1.9848","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0113","Rice","2014","2014","3050","FAO TIER 1","kt","417.1986","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0113","Rice","2015","2015","3050","FAO TIER 1","kt","1.7239","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0113","Rice","2015","2015","3050","FAO TIER 1","kt","366.2755","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0113","Rice","2016","2016","3050","FAO TIER 1","kt","2.0248","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0113","Rice","2016","2016","3050","FAO TIER 1","kt","440.5232","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0113","Rice","2017","2017","3050","FAO TIER 1","kt","1.5954","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0113","Rice","2017","2017","3050","FAO TIER 1","kt","337.6822","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0113","Rice","2018","2018","3050","FAO TIER 1","kt","1.9919","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0113","Rice","2018","2018","3050","FAO TIER 1","kt","413.9263","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0113","Rice","2019","2019","3050","FAO TIER 1","kt","1.6589","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0113","Rice","2019","2019","3050","FAO TIER 1","kt","352.3356","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","2.0293","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","424.7345","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0113","Rice","2021","2021","3050","FAO TIER 1","kt","1.7059","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0113","Rice","2021","2021","3050","FAO TIER 1","kt","353.8997","E","Estimated value",""
